SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x14,p19,89.84,227.52
x14,p79,105.54,174.37
x14,p11,39.93,92.7
x14,p147,175.4,343.27
x14,p62,29.61,256.99
x14,p78,165.68,320.6
x14,p21,255.72,376.83
x14,p42,180.54,436.44
x14,p39,40.81,330.11
x14,p64,89.32,327.97
x14,p104,11.66,159.24
x14,p14,45.84,287.47
x14,p27,253.18,319.6
x14,p35,54.32,312.65
x14,p70,152.81,381.84
x14,p94,61.63,105.25
x14,p124,131.0,258.88
x14,p8,180.53,230.74
x14,p118,97.72,215.98
x14,p130,66.16,232.28
x14,p117,89.75,118.45
x14,p134,88.32,249.62
x14,p63,228.43,402.09
x15,p95,104.59,234.59
x15,p66,149.76,289.21
x15,p149,29.22,71.12
x15,p46,135.94,188.97
x15,p139,46.92,137.29
x15,p56,215.84,246.23
x15,p24,168.72,197.89
x15,p72,269.71,429.64
x15,p70,134.66,359.23
x15,p98,127.84,180.48
x15,p65,227.72,394.75
x15,p115,120.12,131.93
x15,p109,161.53,185.21
x15,p76,137.87,285.43
x15,p45,96.19,131.62
x15,p8,186.14,314.21
x15,p118,68.1,184.98
x15,p91,205.58,427.64
x15,p141,46.88,154.16
x15,p53,122.87,191.61
x15,p82,85.67,157.64
x15,p58,116.66,179.29
x15,p132,89.31,332.51
x15,p68,76.7,180.45
x15,p137,36.4,255.45
x15,p117,84.23,125.93
x15,p34,230.03,306.32
x15,p134,108.11,404.38
x15,p21,213.56,351.39
x15,p71,267.46,460.49
x15,p79,77.18,191.58
x15,p89,121.31,305.38
x15,p145,130.99,176.62
x15,p59,148.17,394.9
x15,p110,199.69,501.52
x15,p147,125.25,302.12
x15,p18,200.01,283.49
x15,p130,206.78,271.24
x15,p11,75.02,94.37
x15,p102,194.99,344.9
x15,p44,147.27,255.39
x15,p77,82.02,214.6
x15,p103,72.5,272.54
x15,p43,80.96,250.37
x15,p144,164.28,237.05
x15,p29,80.02,192.37
x15,p94,24.69,104.93
x15,p54,109.67,147.32
x15,p124,139.04,271.69
x15,p121,87.86,118.36
x15,p10,82.15,107.99
x15,p49,54.36,96.51
x15,p73,196.79,550.2
x16,p57,125.03,170.07
x16,p118,121.47,193.06
x16,p4,244.72,355.61
x16,p120,173.7,382.04
x16,p25,119.08,177.68
x16,p146,72.86,262.54
x16,p111,57.83,95.31
x16,p15,102.92,141.62
x16,p133,36.99,76.44
x16,p17,54.58,250.79
x16,p95,42.01,151.88
x16,p59,42.13,456.57
x16,p22,131.88,258.93
x16,p85,47.59,72.2
x16,p100,65.35,225.69
x16,p55,105.19,134.08
x16,p7,93.54,313.7
x16,p1,113.24,251.16
x16,p136,195.39,298.41
x16,p14,92.31,223.98
x16,p102,251.54,302.23
x16,p34,275.97,298.99
x16,p127,61.54,220.39
x16,p131,147.42,267.42
x16,p65,205.02,419.34
x16,p67,137.61,386.8
x16,p16,48.2,105.26
x16,p78,166.37,322.65
x16,p88,188.93,308.64
x16,p51,145.92,247.91
x16,p87,109.39,167.48
x16,p50,129.06,149.78
x16,p46,26.17,175.75
x16,p124,92.87,279.85
x16,p38,84.22,135.61
x16,p138,120.51,242.84
x16,p56,168.16,345.33
x16,p132,195.78,294.98
x16,p130,25.78,322.32
x16,p129,158.56,292.9
x16,p93,82.63,143.95
x16,p117,87.29,119.28
x16,p76,168.83,283.25
x16,p109,113.84,206.23
x16,p134,25.35,278.17
x16,p5,283.35,511.14
x16,p92,65.96,345.56
x16,p106,105.1,212.56
x16,p9,42.93,270.9
x16,p53,103.04,207.54
x16,p139,78.05,127.29
x16,p44,56.72,220.76
x16,p27,110.27,258.95
x16,p108,85.65,219.79
x16,p149,28.95,61.8
x16,p18,114.64,273.34
x16,p144,155.76,229.38
x16,p33,33.29,59.98
x16,p83,193.63,297.14
x16,p12,32.19,110.16
x16,p28,34.05,107.85
x16,p42,263.14,290.98
x16,p125,257.26,452.48
x16,p74,185.19,369.04
x16,p70,190.48,280.78
x16,p62,127.4,343.6
x17,p132,137.19,319.95
x17,p133,51.97,113.84
x17,p140,143.44,151.42
x17,p147,86.62,464.03
x17,p12,30.23,142.05
x17,p84,188.73,274.04
x17,p39,100.86,350.34
x17,p112,45.1,185.61
x17,p136,210.77,277.46
x17,p49,62.39,79.2
x17,p75,209.09,324.6
x17,p15,65.53,104.53
x17,p63,175.51,384.46
x17,p87,110.25,131.69
x17,p70,130.21,332.1
x17,p8,71.32,262.28
x17,p89,111.58,388.89
x17,p73,177.64,341.91
x17,p10,35.99,116.51
x17,p99,99.55,170.27
x17,p72,134.81,485.75
x17,p35,61.38,232.17
x17,p48,136.77,273.37
x17,p2,62.19,73.53
x17,p31,56.14,98.39
x17,p59,26.47,299.46
x17,p47,160.23,323.57
x17,p52,252.65,274.34
x17,p141,58.04,137.08
x17,p19,97.74,350.48
x17,p65,164.5,301.67
x17,p90,203.98,271.1
x17,p21,240.7,363.48
x17,p11,55.17,99.26
x17,p110,224.98,331.87
x17,p104,83.52,145.66
x17,p5,168.82,471.86
x17,p13,50.53,67.77
x17,p42,250.54,418.59
x17,p103,53.83,302.35
x17,p148,66.5,284.4
x17,p81,123.02,357.59
x17,p91,252.27,332.76
x17,p36,167.84,281.44
x17,p43,86.57,381.55
x17,p67,95.47,322.55
x17,p118,116.98,194.85
x17,p124,93.51,299.59
x17,p138,142.49,222.53
x17,p17,163.79,307.61
x17,p93,47.66,128.15
x17,p142,129.89,444.63
x17,p60,118.34,143.09
x17,p41,49.41,89.73
x17,p85,54.19,94.53
x17,p86,211.99,303.15
x17,p28,41.82,76.55
x17,p146,104.28,445.95
x17,p27,249.9,428.16
x17,p88,259.35,377.7
x17,p24,149.91,275.82
x17,p69,152.71,340.3
x17,p120,142.33,353.46
x17,p18,153.18,264.47
x17,p116,125.21,221.99
x17,p61,168.82,319.48
x17,p32,125.89,212.96
x17,p97,110.74,148.19
x17,p129,94.38,306.91
x17,p9,144.02,192.23
x17,p62,187.18,338.61
x17,p29,34.54,132.96
x17,p80,44.72,130.87
x17,p33,21.16,46.82
x17,p149,49.12,68.62
x17,p56,160.56,250.81
x17,p130,119.09,238.15
x17,p55,78.92,147.0
x17,p121,84.99,141.88
x17,p53,109.22,151.81
x17,p26,248.87,458.73
x18,p53,133.79,222.26
x18,p128,190.55,237.38
x18,p54,102.78,164.47
x18,p116,137.29,244.42
x18,p31,46.72,82.39
x18,p91,132.01,386.7
x18,p43,72.98,357.62
x18,p105,194.08,327.12
x18,p14,127.03,282.72
x18,p8,181.3,293.0
x18,p6,157.97,262.0
x18,p66,174.93,301.87
x18,p4,140.3,489.63
x18,p35,107.16,305.74
x18,p145,92.67,202.53
x18,p118,72.56,220.72
x18,p141,69.68,160.53
x18,p33,37.29,64.08
x18,p68,96.49,250.24
x18,p19,209.18,327.43
x18,p124,176.67,246.58
x18,p62,152.83,325.73
x18,p80,28.34,124.55
x18,p46,47.33,189.69
x18,p95,93.28,164.02
x18,p119,183.08,229.94
x18,p102,238.36,276.1
x18,p52,171.57,406.35
x18,p2,24.11,130.93
x18,p149,39.39,56.01
x18,p104,34.67,143.18
x18,p82,78.11,133.49
x18,p24,145.36,257.28
x18,p87,95.49,171.51
x18,p65,80.73,339.47
x18,p111,46.72,95.14
x18,p37,22.28,149.09
x18,p9,111.05,247.59
x18,p10,24.37,130.62
x18,p16,68.96,93.68
x18,p83,82.03,342.92
x18,p47,107.12,322.78
x18,p28,26.48,80.34
x18,p70,183.3,259.29
x18,p12,102.27,165.66
x18,p96,140.28,217.98
x18,p45,116.88,122.38
x18,p85,52.24,100.92
x18,p125,117.79,398.0
x18,p143,81.53,351.73
x18,p139,91.38,163.31
x18,p36,183.69,273.42
x18,p88,150.61,501.39
x18,p103,144.26,305.03
x18,p60,68.04,125.4
x18,p106,120.14,193.56
x18,p132,178.58,273.39
x18,p110,203.55,350.54
x18,p138,54.79,179.84
x18,p134,116.5,442.31
x18,p136,252.98,448.14
x18,p150,218.32,454.21
x18,p130,24.97,282.23
x18,p77,90.8,186.32
x18,p108,116.88,180.35
x18,p148,49.12,214.61
x18,p89,130.3,370.87
x18,p11,55.9,101.99
x18,p117,91.5,114.48
x18,p44,73.41,182.06
x19,p129,134.31,288.82
x19,p51,128.89,443.48
x19,p35,185.4,216.99
x19,p84,40.09,413.21
x19,p18,206.35,351.18
x19,p131,87.62,320.63
x19,p132,137.63,263.17
x19,p46,24.81,227.77
x19,p93,82.98,179.54
x19,p16,53.15,119.35
x19,p130,171.96,360.7
x19,p74,170.65,438.92
x19,p65,242.43,259.05
x19,p8,206.0,230.64
x19,p67,236.81,280.92
x19,p31,55.76,69.04
x19,p146,96.69,431.06
x19,p88,263.14,462.13
x19,p71,107.66,423.99
x19,p36,166.86,337.52
x19,p33,29.18,62.78
x19,p48,221.11,284.55
x19,p138,44.82,224.13
x19,p62,77.31,388.37
x19,p70,80.26,391.34
x19,p68,129.87,250.06
x19,p42,141.16,364.7
x19,p94,69.69,126.52
x19,p113,144.04,182.03
x19,p1,128.11,298.67
x19,p134,156.85,274.73
x19,p105,154.94,464.37
x19,p56,117.48,296.82
x19,p150,109.09,415.3
x19,p116,112.44,238.27
x19,p102,154.23,428.39
x19,p117,82.69,107.64
x19,p142,143.73,360.42
x19,p91,143.56,540.41
x19,p53,127.11,191.12
x19,p98,69.25,231.92
x19,p54,129.16,173.5
x19,p114,90.46,208.27
x19,p58,126.03,184.01
x19,p73,175.82,353.04
x19,p23,176.64,283.69
x19,p119,103.64,224.92
x19,p15,72.5,110.05
x19,p110,132.55,479.28
x19,p43,241.35,260.99
x19,p121,97.89,139.17
x19,p118,122.01,224.35
x19,p22,191.83,237.2
x19,p103,24.51,340.96
x19,p6,108.03,213.9
x19,p24,77.02,215.4
x19,p108,80.45,147.07
x19,p79,84.09,175.89
x19,p126,52.34,170.39
x20,p55,56.93,141.42
x20,p149,35.48,63.25
x20,p54,121.73,172.69
x20,p15,99.59,109.53
x20,p12,89.01,129.05
x20,p83,109.88,252.22
x20,p145,49.19,152.26
x20,p98,68.36,202.51
x20,p94,16.58,74.67
x20,p87,79.14,136.16
x20,p41,50.34,110.32
x20,p103,158.92,356.27
x20,p89,189.11,258.16
x20,p46,103.09,252.16
x20,p105,73.06,356.5
x20,p63,184.03,406.61
x20,p102,108.32,276.11
x20,p97,124.56,191.19
x20,p48,72.79,275.22
x20,p95,135.85,210.17
x20,p132,107.61,209.27
x20,p11,46.16,80.68
x20,p129,93.37,328.91
x20,p90,80.91,335.99
x20,p84,38.99,384.35
x20,p123,161.59,263.87
x20,p47,218.12,358.42
x20,p114,73.39,165.93
x20,p26,248.38,294.86
x20,p135,96.07,450.55
x20,p62,150.23,249.06
x20,p146,95.16,270.75
x20,p59,189.51,354.27
x20,p16,63.21,93.19
x20,p70,95.43,379.42
x20,p116,144.65,268.84
x20,p8,222.96,257.34
x20,p96,155.29,197.73
x20,p40,103.63,121.98
x20,p43,147.14,397.42
x20,p140,114.32,177.71
x20,p30,274.49,479.1
x20,p147,113.69,401.41
x20,p88,149.19,337.67
x20,p34,208.5,452.61
x20,p1,192.62,340.76
x20,p7,106.42,292.3
x20,p17,64.95,284.08
x20,p107,151.47,525.44
x20,p134,105.17,441.72
x20,p67,194.16,325.43
x20,p64,28.51,331.8
x20,p139,90.93,123.99
x20,p109,131.39,187.34
x20,p75,125.03,354.96
x20,p50,101.89,173.83
x20,p108,74.05,243.92
x20,p125,94.83,382.43
x20,p57,71.93,238.61
x20,p99,133.91,152.53
x20,p13,35.1,73.55
x20,p38,113.59,145.56
x20,p23,190.5,357.62
x20,p68,122.28,187.07
x20,p5,155.69,477.9
x20,p131,94.27,278.11
x20,p113,92.33,182.9
x20,p81,157.12,335.29
x20,p104,74.12,146.13
x20,p28,18.32,102.93
x20,p36,177.33,275.66
x20,p71,252.73,424.93
x20,p138,68.19,178.36
x20,p137,92.64,268.19
x20,p3,75.17,129.89
x20,p124,71.57,227.36
x20,p112,29.05,203.09
x21,p29,85.85,156.48
x21,p17,169.61,330.92
x21,p40,115.64,122.04
x21,p59,112.67,290.85
x21,p52,249.2,311.58
x21,p7,88.12,324.88
x21,p23,108.39,293.91
x21,p14,191.18,340.05
x21,p125,238.75,336.49
x21,p34,216.29,416.88
x21,p121,57.04,114.89
x21,p120,107.0,390.75
x21,p105,260.49,554.09
x21,p46,104.32,145.28
x21,p134,150.87,463.3
x21,p110,274.78,453.58
x21,p113,79.19,217.47
x21,p145,18.64,251.83
x21,p55,89.53,126.16
x21,p127,145.51,189.97
x21,p49,57.33,98.76
x21,p19,91.76,361.45
x21,p142,242.09,499.68
x21,p128,73.56,236.91
x21,p111,41.95,96.75
x21,p51,121.12,370.66
x21,p109,138.84,263.03
x21,p101,86.13,145.63
x21,p94,17.83,99.63
x21,p26,121.7,443.9
x21,p118,69.7,194.61
x21,p126,39.31,122.56
x21,p31,63.83,98.46
x21,p3,66.96,108.49
x21,p48,89.35,291.36
x21,p36,162.21,289.01
x21,p89,133.67,259.35
x21,p112,32.24,170.37
x21,p129,69.62,218.15
x21,p56,191.35,276.43
x21,p1,124.2,286.65
x21,p58,91.81,142.13
x21,p45,75.79,145.04
x21,p81,148.85,441.91
x21,p106,150.84,245.76
x21,p144,146.68,206.03
x21,p60,87.54,132.49
x21,p147,89.86,372.38
x21,p136,200.84,416.39
x21,p41,61.82,88.98
x21,p138,134.4,217.84
x21,p69,234.74,363.79
x21,p10,51.16,133.6
x21,p83,145.76,209.78
x21,p84,35.01,440.12
x21,p141,86.88,135.5
x21,p123,123.33,275.73
x21,p70,206.79,372.49
x21,p38,88.5,170.35
x21,p6,93.3,222.77
x21,p2,15.65,112.48
x21,p77,145.93,184.24
x21,p50,111.98,139.48
x21,p87,91.1,160.46
x21,p57,83.39,169.26
x21,p72,206.47,481.77
x21,p97,60.85,200.48
x21,p15,82.05,109.74
x21,p35,47.67,291.41
x21,p88,108.29,446.71
x21,p66,169.19,358.75
x21,p140,128.7,211.3
x21,p122,106.1,158.82
x21,p25,106.98,189.51
x21,p54,99.19,164.9
x21,p75,128.58,321.21
x21,p91,240.75,457.41
x22,p124,134.87,324.48
x22,p104,84.01,156.6
x22,p142,78.73,464.54
x22,p13,51.39,78.46
x22,p117,80.81,118.83
x22,p131,128.79,290.86
x22,p70,181.88,267.36
x22,p144,196.87,291.69
x22,p120,165.34,394.85
x22,p67,163.87,301.28
x22,p49,57.84,77.59
x22,p105,243.79,550.16
x22,p15,98.71,122.85
x22,p43,95.35,416.39
x22,p16,75.72,87.86
x22,p98,119.68,271.17
x22,p84,186.54,319.22
x22,p9,128.21,283.38
x22,p32,110.53,242.69
x22,p134,82.71,267.24
x22,p86,144.69,414.86
x22,p31,52.97,82.56
x22,p94,61.61,74.13
x22,p5,280.16,422.56
x22,p91,129.45,536.04
x22,p11,43.83,92.14
x22,p8,201.16,293.61
x22,p64,102.95,361.51
x22,p136,258.78,288.36
x22,p21,119.35,390.28
x22,p149,26.11,63.37
x22,p100,82.27,208.24
x22,p82,84.45,129.89
x22,p57,25.1,136.22
x22,p59,160.04,293.55
x22,p77,89.14,188.62
x22,p81,166.87,421.54
x22,p80,58.19,113.75
x22,p146,163.36,376.54
x22,p121,69.5,165.61
x22,p46,75.54,157.77
x22,p42,118.27,320.4
x22,p128,110.33,338.45
x22,p47,85.78,240.76
x22,p23,147.94,290.25
x22,p111,50.6,76.51
x22,p107,246.39,522.49
x22,p61,224.77,356.13
x22,p53,116.14,220.65
x22,p88,250.44,424.78
x22,p150,231.52,336.0
x22,p130,174.96,278.65
x22,p76,164.58,212.61
x22,p28,62.53,126.03
x22,p40,109.0,128.32
x22,p110,69.07,457.86
x22,p41,33.11,112.49
x22,p1,135.64,336.48
x22,p73,210.51,374.55
x22,p140,129.1,152.85
x22,p69,85.22,438.25
x22,p36,85.91,322.33
x22,p44,48.23,220.84
x22,p102,114.45,342.76
x22,p89,249.69,365.03
x22,p92,109.76,265.23
x22,p85,53.16,82.73
x22,p30,195.3,368.55
x22,p72,277.81,303.08
x22,p87,97.37,132.38
x22,p38,108.37,123.6
x22,p108,74.09,156.41
x22,p18,184.95,302.3
x22,p97,99.18,159.92
x22,p4,200.72,351.07
x22,p65,160.68,427.55
x22,p66,34.5,313.75
x22,p139,45.14,136.06
x22,p103,97.24,247.99
x22,p68,116.64,189.39
x22,p27,134.71,376.18
x22,p109,110.63,245.18
x22,p25,109.9,179.46
x22,p34,243.0,340.26
x22,p54,93.22,179.42
x22,p119,175.08,277.22
x22,p7,110.48,243.51
x23,p105,86.43,402.3
x23,p63,223.65,367.5
x23,p57,51.68,206.59
x23,p53,76.7,225.3
x23,p126,33.56,135.99
x23,p37,52.89,143.06
x23,p45,92.21,130.96
x23,p56,128.37,254.07
x23,p69,248.78,368.15
x23,p128,38.86,345.39
x23,p127,148.08,198.2
x23,p1,151.7,314.14
x23,p112,81.16,191.32
x23,p60,68.4,159.62
x23,p145,78.46,218.27
x23,p116,81.63,249.69
x23,p135,127.24,336.39
x23,p40,99.88,127.75
x23,p29,90.27,196.12
x23,p102,165.61,284.69
x23,p143,219.29,234.42
x23,p114,33.48,157.98
x23,p25,119.88,186.69
x23,p84,118.94,333.06
x23,p150,72.99,276.92
x23,p51,150.4,340.04
x23,p82,27.82,131.94
x23,p23,113.72,226.34
x23,p107,302.45,527.98
x23,p132,185.12,212.0
x23,p34,111.05,359.81
x23,p5,198.23,363.4
x23,p101,98.55,143.51
x23,p103,52.43,275.49
x23,p121,109.3,136.79
x23,p80,29.69,98.77
x23,p16,76.94,103.57
x23,p49,62.88,83.76
x23,p104,9.15,100.06
x23,p50,40.71,162.76
x23,p149,45.47,64.13
x23,p137,131.92,237.08
x23,p139,30.58,147.17
x23,p125,257.06,295.54
x23,p8,228.18,246.68
x23,p11,50.59,99.23
x23,p108,54.53,236.8
x23,p71,191.87,439.26
x23,p110,270.59,345.15
x23,p86,113.28,286.42
x23,p7,149.91,317.37
x23,p117,101.86,124.23
x23,p79,103.85,225.21
x23,p148,131.76,248.62
x23,p67,195.03,359.41
x23,p36,91.74,258.81
x23,p22,83.85,305.32
x23,p55,65.37,134.7
x23,p58,136.58,184.33
x23,p65,234.85,427.32
x23,p90,185.95,400.12
x23,p146,136.99,359.88
x23,p31,51.39,89.92
x23,p74,156.52,326.71
x23,p92,145.28,338.7
x23,p87,98.54,142.56
x23,p83,165.98,303.13
x23,p15,80.02,104.96
x23,p54,97.4,138.4
x23,p61,136.78,331.79
x23,p13,66.48,80.64
x23,p81,264.79,325.65
x23,p14,67.08,246.91
x23,p38,122.61,154.98
x23,p68,86.15,179.51
x23,p52,102.61,376.91
x23,p115,125.97,126.66
x23,p4,258.64,328.78
x23,p59,216.17,302.07
x23,p85,55.39,101.95
x23,p17,110.98,351.65
x24,p45,109.01,159.18
x24,p58,129.0,171.63
x24,p136,257.77,310.05
x24,p112,112.12,173.12
x24,p134,30.01,386.12
x24,p92,11.75,229.54
x24,p29,102.06,160.02
x24,p63,52.18,447.64
x24,p104,50.78,110.54
x24,p21,222.12,349.7
x24,p82,27.64,144.47
x24,p38,100.49,152.63
x24,p89,224.18,262.19
x24,p37,68.6,152.02
x24,p111,51.68,89.14
x24,p143,171.2,295.45
x24,p62,95.14,249.98
x24,p36,73.58,214.19
x24,p107,90.16,408.09
x24,p105,285.44,425.77
x24,p20,68.59,82.5
x24,p84,200.7,357.66
x24,p102,148.98,416.23
x24,p52,244.1,272.64
x24,p14,116.06,371.52
x24,p126,33.81,153.44
x24,p145,46.19,243.22
x24,p50,113.57,227.05
x24,p108,85.34,164.15
x24,p139,55.95,147.01
x24,p46,41.57,177.22
x24,p31,38.45,99.84
x24,p79,67.14,174.42
x24,p5,157.78,417.79
x24,p85,68.08,74.69
x24,p26,183.22,453.43
x24,p3,23.14,153.65
x24,p23,179.66,314.76
x24,p13,40.44,72.34
x24,p91,298.52,339.71
x24,p28,28.66,74.05
x24,p131,187.41,201.05
x24,p83,84.37,280.41
x24,p71,130.67,322.71
x24,p106,118.08,238.54
x24,p88,249.55,407.12
x24,p42,128.73,353.39
x24,p97,116.2,155.57
x24,p4,318.64,518.21
x24,p55,66.96,138.77
x24,p10,54.81,139.57
x24,p124,84.35,201.63
x24,p138,59.08,240.51
x24,p90,184.85,354.27
x24,p60,68.8,149.37
x24,p115,71.69,147.62
x24,p122,27.01,145.98
x24,p127,128.79,159.55
x24,p149,41.56,74.74
x24,p35,124.75,333.13
x24,p11,68.56,102.79
x24,p6,137.1,243.57
x24,p73,89.37,479.2
x24,p30,185.14,424.03
x24,p77,122.57,186.23
x24,p142,143.1,514.15
x24,p146,154.09,327.14
x24,p16,77.45,112.63
x24,p53,140.78,157.12
x24,p76,150.46,221.33
x24,p47,202.31,366.35
x25,p50,77.56,198.12
x25,p41,42.08,95.06
x25,p45,119.46,140.4
x25,p44,128.79,205.39
x25,p89,112.31,288.09
x25,p7,212.84,383.49
x25,p62,151.28,302.94
x25,p53,79.5,201.47
x25,p131,140.17,305.33
x25,p143,54.86,383.24
x25,p9,99.35,172.92
x25,p124,161.74,251.02
x25,p36,38.36,327.4
x25,p110,160.67,343.12
x25,p85,48.63,81.98
x25,p72,111.87,458.74
x25,p88,253.15,434.43
x25,p39,83.25,362.69
x25,p13,63.81,75.32
x25,p65,183.53,360.89
x25,p49,65.86,83.53
x25,p112,72.85,186.57
x25,p140,114.77,192.3
x25,p91,282.54,444.18
x25,p24,123.23,263.8
x25,p68,158.0,195.35
x25,p55,72.15,123.22
x25,p137,124.85,247.56
x25,p98,149.19,227.74
x25,p3,79.94,149.46
x25,p22,164.07,224.13
x25,p46,134.65,183.66
x25,p2,53.52,96.77
x25,p25,143.3,158.54
x25,p27,231.74,425.99
x25,p20,36.09,99.9
x25,p97,120.23,132.73
x25,p106,139.46,210.24
x25,p54,118.85,153.32
x25,p15,64.25,132.37
x25,p16,55.86,86.88
x25,p30,192.38,510.2
x25,p31,60.55,93.68
x25,p130,162.31,262.85
x25,p48,101.35,365.75
x25,p115,112.33,159.2
x25,p142,216.09,502.57
x25,p12,91.52,109.42
x25,p113,126.99,171.01
x25,p149,40.73,80.11
x25,p116,137.99,221.17
x25,p148,155.13,194.25
x25,p64,197.35,315.01
x25,p128,35.31,269.09
x25,p120,192.35,269.54
x25,p135,220.95,434.98
x25,p105,98.97,530.1
x25,p134,131.03,365.29
x25,p141,45.18,161.14
x25,p74,142.97,355.48
x25,p76,172.29,227.34
x25,p18,124.62,376.76
x25,p40,102.88,123.3
x25,p86,265.11,389.32
x25,p32,84.84,148.89
x25,p92,151.63,282.06
x25,p71,179.8,439.87
x25,p56,186.77,307.36
x25,p109,126.72,252.41
x25,p95,90.96,206.29
x25,p52,112.94,334.21
x25,p33,19.41,45.7
x25,p75,97.69,415.74
x25,p61,141.24,359.7
x25,p100,132.06,166.96
x25,p70,207.1,383.62
x25,p26,140.68,351.54
x25,p10,72.5,121.52
x25,p42,219.69,321.15
x25,p1,194.0,260.29
x25,p123,210.91,297.02
x25,p108,113.99,193.48
x25,p121,91.08,127.8
x25,p11,49.96,96.02
x25,p5,137.2,348.58
x25,p117,93.12,125.33
x25,p51,209.37,290.05
x25,p114,118.45,171.57
x25,p19,182.71,338.01
x26,p72,66.37,408.58
x26,p143,111.54,324.81
x26,p146,93.85,288.53
x26,p149,51.52,57.8
x26,p78,190.45,366.45
x26,p31,58.21,80.11
x26,p53,93.15,169.06
x26,p79,140.37,175.36
x26,p14,206.6,305.17
x26,p135,117.09,358.73
x26,p22,45.49,388.66
x26,p106,113.96,185.83
x26,p96,179.81,267.23
x26,p112,135.58,216.07
x26,p13,62.77,91.11
x26,p145,17.81,218.35
x26,p150,43.02,366.93
x26,p25,106.89,169.45
x26,p40,112.49,140.05
x26,p129,53.87,276.45
x26,p148,45.98,196.94
x26,p121,100.84,141.28
x26,p51,157.15,452.22
x26,p147,254.09,430.59
x26,p45,104.75,149.25
x26,p94,46.79,106.14
x26,p76,192.63,297.52
x26,p49,66.39,72.16
x26,p93,69.91,119.03
x26,p10,80.58,113.17
x26,p50,78.4,217.28
x26,p63,253.39,329.12
x26,p102,148.14,350.45
x26,p122,57.45,196.56
x26,p27,99.32,337.37
x26,p15,78.09,140.29
x26,p81,144.94,290.49
x26,p118,120.34,151.62
x26,p92,48.94,222.64
x26,p16,52.5,104.54
x26,p144,164.15,267.39
x26,p123,189.83,279.62
x26,p88,137.81,336.32
x26,p19,161.76,287.04
x26,p48,73.8,316.86
x26,p136,158.84,440.69
x26,p3,21.11,100.0
x26,p97,84.05,188.45
x26,p110,238.85,448.33
x26,p90,181.04,263.1
x26,p17,92.48,289.34
x26,p133,49.43,89.01
x26,p60,75.32,152.46
x26,p43,138.17,383.43
x26,p64,81.15,357.95
x26,p80,38.23,96.71
x26,p69,115.97,294.28
x27,p88,107.52,329.85
x27,p32,28.35,243.96
x27,p61,218.52,339.01
x27,p116,177.48,225.5
x27,p3,41.6,148.87
x27,p55,101.33,152.25
x27,p95,92.09,218.31
x27,p4,97.06,479.25
x27,p141,48.38,108.85
x27,p44,85.69,308.74
x27,p127,81.62,232.97
x27,p98,41.75,164.83
x27,p52,183.36,329.33
x27,p143,167.04,442.8
x27,p58,102.17,152.67
x27,p1,98.5,340.75
x27,p24,104.14,276.56
x27,p149,41.08,81.95
x27,p115,80.71,135.18
x27,p21,130.47,321.49
x27,p131,50.78,316.31
x27,p67,108.62,435.45
x27,p65,79.65,373.72
x27,p33,34.57,69.82
x27,p64,160.13,336.93
x27,p87,100.34,148.94
x27,p16,44.37,112.29
x27,p54,81.93,134.33
x27,p121,94.56,119.82
x27,p147,243.7,393.23
x27,p129,159.63,221.43
x27,p41,33.13,95.89
x27,p136,175.01,423.4
x27,p75,158.39,235.69
x27,p92,62.3,372.76
x27,p112,120.3,141.27
x27,p85,56.39,103.44
x27,p94,54.62,127.76
x27,p60,98.82,151.62
x27,p25,107.08,190.74
x27,p104,58.61,115.03
x27,p101,60.53,165.56
x27,p137,146.44,257.9
x27,p109,86.07,207.9
x27,p63,91.01,417.29
x27,p10,46.24,112.17
x27,p42,117.74,343.75
x28,p129,130.22,258.99
x28,p15,91.74,139.23
x28,p122,56.89,174.14
x28,p47,224.29,244.19
x28,p147,254.58,421.13
x28,p104,67.42,117.98
x28,p17,73.74,211.2
x28,p94,28.52,74.22
x28,p85,43.05,90.89
x28,p134,82.0,337.54
x28,p120,34.74,219.22
x28,p35,133.46,262.49
x28,p128,86.33,291.12
x28,p124,181.01,285.93
x28,p43,120.26,256.5
x28,p8,76.03,282.04
x28,p150,190.33,322.55
x28,p110,222.42,306.53
x28,p32,141.0,152.14
x28,p44,7.83,211.08
x28,p59,56.44,274.52
x28,p42,114.6,344.38
x28,p18,74.73,235.02
x28,p55,105.0,127.14
x28,p102,166.77,286.56
x28,p4,309.15,486.07
x28,p65,147.08,390.56
x28,p77,105.3,170.03
x28,p89,176.24,359.53
x28,p111,66.05,92.16
x28,p58,124.93,146.74
x28,p10,38.4,104.97
x28,p74,114.66,386.88
x28,p108,120.12,184.04
x28,p117,93.6,122.74
x28,p96,95.98,226.33
x28,p5,78.67,330.15
x28,p72,268.85,464.54
x28,p63,167.47,302.64
x28,p49,54.57,97.03
x28,p138,148.21,189.77
x28,p28,28.75,116.24
x28,p137,77.48,268.01
x28,p82,84.51,148.5
x28,p68,134.77,247.04
x28,p105,208.13,380.25
x28,p76,175.43,237.8
x28,p19,82.9,332.05
x28,p14,85.71,365.66
x28,p87,125.16,132.73
x28,p50,112.56,208.67
x28,p30,286.78,453.98
x28,p127,148.45,230.55
x28,p135,119.82,423.98
x28,p20,53.19,98.1
x28,p25,137.62,172.77
x28,p3,27.34,125.37
